"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10951961, SEN S/N: 10951961)"
2/11/19 3:20,7.481
2/11/19 3:35,7.481
2/11/19 3:50,7.481
2/11/19 4:05,7.481
2/11/19 4:20,7.582
2/11/19 4:35,7.582
2/11/19 4:50,7.582
2/11/19 5:05,7.582
2/11/19 5:20,7.582
2/11/19 5:35,7.582
2/11/19 5:50,7.582
2/11/19 6:05,7.582
2/11/19 6:20,7.682
2/11/19 6:35,7.682
2/11/19 6:50,7.682
2/11/19 7:05,7.682
2/11/19 7:20,7.782
2/11/19 7:35,7.782
2/11/19 7:50,7.782
2/11/19 8:05,7.782
2/11/19 8:20,7.782
2/11/19 8:35,7.782
2/11/19 8:50,7.882
2/11/19 9:05,7.882
2/11/19 9:20,7.882
2/11/19 9:35,7.882
2/11/19 9:50,7.983
2/11/19 10:05,7.983
2/11/19 10:20,7.983
2/11/19 10:35,8.082
2/11/19 10:50,8.082
2/11/19 11:05,8.182
2/11/19 11:20,8.282
2/11/19 11:35,8.382
2/11/19 11:50,8.481
2/11/19 12:05,8.481
2/11/19 12:20,8.581
2/11/19 12:35,8.68
2/11/19 12:50,8.779
2/11/19 13:05,8.879
2/11/19 13:20,8.978
2/11/19 13:35,9.077
2/11/19 13:50,9.077
2/11/19 14:05,9.176
2/11/19 14:20,9.176
2/11/19 14:35,9.275
2/11/19 14:50,9.275
2/11/19 15:05,9.373
2/11/19 15:20,9.373
2/11/19 15:35,9.472
2/11/19 15:50,9.472
2/11/19 16:05,9.571
2/11/19 16:20,9.571
2/11/19 16:35,9.571
2/11/19 16:50,9.571
2/11/19 17:05,9.669
2/11/19 17:20,9.669
2/11/19 17:35,9.669
2/11/19 17:50,9.669
2/11/19 18:05,9.669
2/11/19 18:20,9.669
2/11/19 18:35,9.669
2/11/19 18:50,9.669
2/11/19 19:05,9.669
2/11/19 19:20,9.669
2/11/19 19:35,9.669
2/11/19 19:50,9.669
2/11/19 20:05,9.571
2/11/19 20:20,9.571
2/11/19 20:35,9.571
2/11/19 20:50,9.571
2/11/19 21:05,9.571
2/11/19 21:20,9.571
2/11/19 21:35,9.571
2/11/19 21:50,9.571
2/11/19 22:05,9.571
2/11/19 22:20,9.571
2/11/19 22:35,9.571
2/11/19 22:50,9.571
2/11/19 23:05,9.571
2/11/19 23:20,9.669
2/11/19 23:35,9.669
2/11/19 23:50,9.669
2/12/19 0:05,9.669
2/12/19 0:20,9.669
2/12/19 0:35,9.669
2/12/19 0:50,9.669
2/12/19 1:05,9.669
2/12/19 1:20,9.669
2/12/19 1:35,9.669
2/12/19 1:50,9.669
2/12/19 2:05,9.669
2/12/19 2:20,9.669
2/12/19 2:35,9.669
2/12/19 2:50,9.669
2/12/19 3:05,9.669
2/12/19 3:20,9.669
2/12/19 3:35,9.669
2/12/19 3:50,9.669
2/12/19 4:05,9.669
2/12/19 4:20,9.669
2/12/19 4:35,9.669
2/12/19 4:50,9.669
2/12/19 5:05,9.669
2/12/19 5:20,9.669
2/12/19 5:35,9.669
2/12/19 5:50,9.669
2/12/19 6:05,9.669
2/12/19 6:20,9.669
2/12/19 6:35,9.669
2/12/19 6:50,9.669
2/12/19 7:05,9.669
2/12/19 7:20,9.768
2/12/19 7:35,9.768
2/12/19 7:50,9.768
2/12/19 8:05,9.768
2/12/19 8:20,9.768
2/12/19 8:35,9.866
2/12/19 8:50,9.866
2/12/19 9:05,9.866
2/12/19 9:20,9.866
2/12/19 9:35,9.866
2/12/19 9:50,9.866
2/12/19 10:05,9.866
2/12/19 10:20,9.965
2/12/19 10:35,9.965
2/12/19 10:50,9.965
2/12/19 11:05,10.063
2/12/19 11:20,10.063
2/12/19 11:35,10.161
2/12/19 11:50,10.161
2/12/19 12:05,10.161
2/12/19 12:20,10.259
2/12/19 12:35,10.259
2/12/19 12:50,10.357
2/12/19 13:05,10.357
2/12/19 13:20,10.455
2/12/19 13:35,10.455
2/12/19 13:50,10.455
2/12/19 14:05,10.455
2/12/19 14:20,10.455
2/12/19 14:35,10.455
2/12/19 14:50,10.455
2/12/19 15:05,10.455
2/12/19 15:20,10.455
2/12/19 15:35,10.455
2/12/19 15:50,10.357
2/12/19 16:05,10.357
2/12/19 16:20,10.357
2/12/19 16:35,10.259
2/12/19 16:50,10.259
2/12/19 17:05,10.161
2/12/19 17:20,10.161
2/12/19 17:35,10.063
2/12/19 17:50,10.063
2/12/19 18:05,10.063
2/12/19 18:20,9.965
2/12/19 18:35,9.965
2/12/19 18:50,9.866
2/12/19 19:05,9.866
2/12/19 19:20,9.866
2/12/19 19:35,9.768
2/12/19 19:50,9.768
2/12/19 20:05,9.768
2/12/19 20:20,9.669
2/12/19 20:35,9.669
2/12/19 20:50,9.669
2/12/19 21:05,9.669
2/12/19 21:20,9.669
2/12/19 21:35,9.571
2/12/19 21:50,9.571
2/12/19 22:05,9.571
2/12/19 22:20,9.472
2/12/19 22:35,9.472
2/12/19 22:50,9.472
2/12/19 23:05,9.373
2/12/19 23:20,9.373
2/12/19 23:35,9.275
2/12/19 23:50,9.176
2/13/19 0:05,9.176
2/13/19 0:20,9.077
2/13/19 0:35,8.978
2/13/19 0:50,8.879
2/13/19 1:05,8.879
2/13/19 1:20,8.779
2/13/19 1:35,8.68
2/13/19 1:50,8.581
2/13/19 2:05,8.481
2/13/19 2:20,8.382
2/13/19 2:35,8.282
2/13/19 2:50,8.182
2/13/19 3:05,8.082
2/13/19 3:20,8.082
2/13/19 3:35,7.983
2/13/19 3:50,7.882
2/13/19 4:05,7.782
2/13/19 4:20,7.782
2/13/19 4:35,7.682
2/13/19 4:50,7.682
2/13/19 5:05,7.582
2/13/19 5:20,7.481
2/13/19 5:35,7.481
2/13/19 5:50,7.381
2/13/19 6:05,7.28
2/13/19 6:20,7.28
2/13/19 6:35,7.179
2/13/19 6:50,7.179
2/13/19 7:05,7.079
2/13/19 7:20,7.079
2/13/19 7:35,6.978
2/13/19 7:50,6.978
2/13/19 8:05,6.877
2/13/19 8:20,6.877
2/13/19 8:35,6.877
2/13/19 8:50,6.775
2/13/19 9:05,6.775
2/13/19 9:20,6.674
2/13/19 9:35,6.674
2/13/19 9:50,6.674
2/13/19 10:05,6.674
2/13/19 10:20,6.674
2/13/19 10:35,6.674
2/13/19 10:50,6.674
2/13/19 11:05,6.674
2/13/19 11:20,6.674
2/13/19 11:35,6.674
2/13/19 11:50,6.775
2/13/19 12:05,6.775
2/13/19 12:20,6.775
2/13/19 12:35,6.877
2/13/19 12:50,6.877
2/13/19 13:05,6.978
2/13/19 13:20,7.079
2/13/19 13:35,7.179
2/13/19 13:50,7.28
2/13/19 14:05,7.28
2/13/19 14:20,7.381
2/13/19 14:35,7.381
2/13/19 14:50,7.481
2/13/19 15:05,7.481
2/13/19 15:20,7.582
2/13/19 15:35,7.582
2/13/19 15:50,7.582
2/13/19 16:05,7.582
2/13/19 16:20,7.582
2/13/19 16:35,7.582
2/13/19 16:50,7.582
2/13/19 17:05,7.582
2/13/19 17:20,7.582
2/13/19 17:35,7.481
2/13/19 17:50,7.481
2/13/19 18:05,7.481
2/13/19 18:20,7.381
2/13/19 18:35,7.381
2/13/19 18:50,7.381
2/13/19 19:05,7.381
2/13/19 19:20,7.381
2/13/19 19:35,7.28
2/13/19 19:50,7.28
2/13/19 20:05,7.28
2/13/19 20:20,7.179
2/13/19 20:35,7.179
2/13/19 20:50,7.079
2/13/19 21:05,7.079
2/13/19 21:20,6.978
2/13/19 21:35,6.978
2/13/19 21:50,6.978
2/13/19 22:05,6.877
2/13/19 22:20,6.877
2/13/19 22:35,6.877
2/13/19 22:50,6.775
2/13/19 23:05,6.674
2/13/19 23:20,6.674
2/13/19 23:35,6.674
2/13/19 23:50,6.573
2/14/19 0:05,6.573
2/14/19 0:20,6.471
2/14/19 0:35,6.471
2/14/19 0:50,6.471
2/14/19 1:05,6.37
2/14/19 1:20,6.37
2/14/19 1:35,6.37
2/14/19 1:50,6.268
2/14/19 2:05,6.268
2/14/19 2:20,6.268
2/14/19 2:35,6.268
2/14/19 2:50,6.166
2/14/19 3:05,6.166
2/14/19 3:20,6.166
2/14/19 3:35,6.166
2/14/19 3:50,6.064
2/14/19 4:05,6.064
2/14/19 4:20,6.064
2/14/19 4:35,5.962
2/14/19 4:50,5.962
2/14/19 5:05,5.962
2/14/19 5:20,5.962
2/14/19 5:35,5.962
2/14/19 5:50,5.86
2/14/19 6:05,5.86
2/14/19 6:20,5.86
2/14/19 6:35,5.86
2/14/19 6:50,5.86
2/14/19 7:05,5.757
2/14/19 7:20,5.757
2/14/19 7:35,5.757
2/14/19 7:50,5.757
2/14/19 8:05,5.655
2/14/19 8:20,5.655
2/14/19 8:35,5.655
2/14/19 8:50,5.655
2/14/19 9:05,5.552
2/14/19 9:20,5.552
2/14/19 9:35,5.552
2/14/19 9:50,5.552
2/14/19 10:05,5.552
2/14/19 10:20,5.552
2/14/19 10:35,5.655
2/14/19 10:50,5.655
2/14/19 11:05,5.655
2/14/19 11:20,5.757
2/14/19 11:35,5.86
2/14/19 11:50,5.962
2/14/19 12:05,6.064
2/14/19 12:20,6.166
2/14/19 12:35,6.166
2/14/19 12:50,6.268
2/14/19 13:05,6.37
2/14/19 13:20,6.573
2/14/19 13:35,6.775
2/14/19 13:50,6.978
2/14/19 14:05,7.079
2/14/19 14:20,7.179
2/14/19 14:35,7.28
2/14/19 14:50,7.381
2/14/19 15:05,7.481
2/14/19 15:20,7.582
2/14/19 15:35,7.682
2/14/19 15:50,7.782
2/14/19 16:05,7.782
2/14/19 16:20,7.782
2/14/19 16:35,7.882
2/14/19 16:50,7.882
2/14/19 17:05,7.882
2/14/19 17:20,7.882
2/14/19 17:35,7.983
2/14/19 17:50,7.882
2/14/19 18:05,7.882
2/14/19 18:20,7.983
2/14/19 18:35,7.983
2/14/19 18:50,7.983
2/14/19 19:05,7.882
2/14/19 19:20,7.882
2/14/19 19:35,7.882
2/14/19 19:50,7.882
2/14/19 20:05,7.882
2/14/19 20:20,7.782
2/14/19 20:35,7.782
2/14/19 20:50,7.782
2/14/19 21:05,7.782
2/14/19 21:20,7.782
2/14/19 21:35,7.782
2/14/19 21:50,7.782
2/14/19 22:05,7.682
2/14/19 22:20,7.682
2/14/19 22:35,7.682
2/14/19 22:50,7.682
2/14/19 23:05,7.682
2/14/19 23:20,7.682
2/14/19 23:35,7.682
2/14/19 23:50,7.682
2/15/19 0:05,7.682
2/15/19 0:20,7.682
2/15/19 0:35,7.682
2/15/19 0:50,7.582
2/15/19 1:05,7.582
2/15/19 1:20,7.582
2/15/19 1:35,7.582
2/15/19 1:50,7.582
2/15/19 2:05,7.582
2/15/19 2:20,7.582
2/15/19 2:35,7.582
2/15/19 2:50,7.582
2/15/19 3:05,7.582
2/15/19 3:20,7.582
2/15/19 3:35,7.582
2/15/19 3:50,7.582
2/15/19 4:05,7.582
2/15/19 4:20,7.682
2/15/19 4:35,7.682
2/15/19 4:50,7.682
2/15/19 5:05,7.682
2/15/19 5:20,7.682
2/15/19 5:35,7.682
2/15/19 5:50,7.682
2/15/19 6:05,7.682
2/15/19 6:20,7.682
2/15/19 6:35,7.682
2/15/19 6:50,7.682
2/15/19 7:05,7.782
2/15/19 7:20,7.682
2/15/19 7:35,7.782
2/15/19 7:50,7.782
2/15/19 8:05,7.782
2/15/19 8:20,7.782
2/15/19 8:35,7.782
2/15/19 8:50,7.782
2/15/19 9:05,7.882
2/15/19 9:20,7.882
2/15/19 9:35,7.882
2/15/19 9:50,7.882
2/15/19 10:05,7.882
2/15/19 10:20,7.983
2/15/19 10:35,7.983
2/15/19 10:50,8.082
2/15/19 11:05,8.082
2/15/19 11:20,8.182
2/15/19 11:35,8.182
2/15/19 11:50,8.282
2/15/19 12:05,8.282
2/15/19 12:20,8.382
2/15/19 12:35,8.382
2/15/19 12:50,8.481
2/15/19 13:05,8.581
2/15/19 13:20,8.68
2/15/19 13:35,8.779
2/15/19 13:50,8.779
2/15/19 14:05,8.879
2/15/19 14:20,8.879
2/15/19 14:35,8.978
2/15/19 14:50,8.978
2/15/19 15:05,9.077
2/15/19 15:20,9.176
2/15/19 15:35,9.176
2/15/19 15:50,9.176
2/15/19 16:05,9.176
2/15/19 16:20,9.176
2/15/19 16:35,9.176
2/15/19 16:50,9.176
2/15/19 17:05,9.275
2/15/19 17:20,9.275
2/15/19 17:35,9.275
2/15/19 17:50,9.275
2/15/19 18:05,9.275
2/15/19 18:20,9.275
2/15/19 18:35,9.275
2/15/19 18:50,9.275
2/15/19 19:05,9.275
2/15/19 19:20,9.275
2/15/19 19:35,9.275
2/15/19 19:50,9.176
2/15/19 20:05,9.176
2/15/19 20:20,9.176
2/15/19 20:35,9.176
2/15/19 20:50,9.176
2/15/19 21:05,9.176
2/15/19 21:20,9.176
2/15/19 21:35,9.176
2/15/19 21:50,9.176
2/15/19 22:05,9.176
2/15/19 22:20,9.176
2/15/19 22:35,9.176
2/15/19 22:50,9.176
2/15/19 23:05,9.176
2/15/19 23:20,9.176
2/15/19 23:35,9.176
2/15/19 23:50,9.176
2/16/19 0:05,9.176
2/16/19 0:20,9.176
2/16/19 0:35,9.176
2/16/19 0:50,9.176
2/16/19 1:05,9.176
2/16/19 1:20,9.176
2/16/19 1:35,9.176
2/16/19 1:50,9.176
2/16/19 2:05,9.176
2/16/19 2:20,9.176
2/16/19 2:35,9.275
2/16/19 2:50,9.176
2/16/19 3:05,9.176
2/16/19 3:20,9.275
2/16/19 3:35,9.275
2/16/19 3:50,9.275
2/16/19 4:05,9.275
2/16/19 4:20,9.275
2/16/19 4:35,9.275
2/16/19 4:50,9.275
2/16/19 5:05,9.275
2/16/19 5:20,9.275
2/16/19 5:35,9.275
2/16/19 5:50,9.275
2/16/19 6:05,9.275
2/16/19 6:20,9.275
2/16/19 6:35,9.275
2/16/19 6:50,9.275
2/16/19 7:05,9.275
2/16/19 7:20,9.275
2/16/19 7:35,9.275
2/16/19 7:50,9.275
2/16/19 8:05,9.373
2/16/19 8:20,9.373
2/16/19 8:35,9.275
2/16/19 8:50,9.373
2/16/19 9:05,9.275
2/16/19 9:20,9.275
2/16/19 9:35,9.373
2/16/19 9:50,9.373
2/16/19 10:05,9.373
2/16/19 10:20,9.373
2/16/19 10:35,9.373
2/16/19 10:50,9.472
2/16/19 11:05,9.472
2/16/19 11:20,9.472
2/16/19 11:35,9.669
2/16/19 11:50,9.571
2/16/19 12:05,9.571
2/16/19 12:20,9.669
2/16/19 12:35,9.768
2/16/19 12:50,9.866
2/16/19 13:05,9.866
2/16/19 13:20,9.965
2/16/19 13:35,10.063
2/16/19 13:50,10.161
2/16/19 14:05,10.259
2/16/19 14:20,10.259
2/16/19 14:35,10.259
2/16/19 14:50,10.259
2/16/19 15:05,10.259
2/16/19 15:20,10.357
2/16/19 15:35,10.357
2/16/19 15:50,10.455
2/16/19 16:05,10.455
2/16/19 16:20,10.553
2/16/19 16:35,10.455
2/16/19 16:50,10.455
2/16/19 17:05,10.455
2/16/19 17:20,10.455
2/16/19 17:35,10.455
2/16/19 17:50,10.455
2/16/19 18:05,10.357
2/16/19 18:20,10.357
2/16/19 18:35,10.357
2/16/19 18:50,10.357
2/16/19 19:05,10.357
2/16/19 19:20,10.357
2/16/19 19:35,10.259
2/16/19 19:50,10.259
2/16/19 20:05,10.259
2/16/19 20:20,10.259
2/16/19 20:35,10.259
2/16/19 20:50,10.161
2/16/19 21:05,10.161
2/16/19 21:20,10.161
2/16/19 21:35,10.161
2/16/19 21:50,10.161
2/16/19 22:05,10.161
2/16/19 22:20,10.063
2/16/19 22:35,10.063
2/16/19 22:50,10.063
2/16/19 23:05,10.063
2/16/19 23:20,9.965
2/16/19 23:35,9.965
2/16/19 23:50,9.866
2/17/19 0:05,9.866
2/17/19 0:20,9.866
2/17/19 0:35,9.866
2/17/19 0:50,9.768
2/17/19 1:05,9.768
2/17/19 1:20,9.768
2/17/19 1:35,9.768
2/17/19 1:50,9.669
2/17/19 2:05,9.669
2/17/19 2:20,9.669
2/17/19 2:35,9.571
2/17/19 2:50,9.571
2/17/19 3:05,9.571
2/17/19 3:20,9.472
2/17/19 3:35,9.472
2/17/19 3:50,9.472
2/17/19 4:05,9.472
2/17/19 4:20,9.472
2/17/19 4:35,9.373
2/17/19 4:50,9.373
2/17/19 5:05,9.373
2/17/19 5:20,9.373
2/17/19 5:35,9.373
2/17/19 5:50,9.373
2/17/19 6:05,9.275
2/17/19 6:20,9.275
2/17/19 6:35,9.275
2/17/19 6:50,9.275
2/17/19 7:05,9.275
2/17/19 7:20,9.176
2/17/19 7:35,9.176
2/17/19 7:50,9.176
2/17/19 8:05,9.176
