"","bag_n","rhodo_acer","date_dep","date_coll","stream","percent_afdm_rem_C","percent_afdm_rem_F","ln_percent_afdm_rem_C","ln_percent_afdm_rem_F","days_in_record","ln_percent_afdm_start","abs_val_k_coarse","abs_val_k_fine","abs_val_k_shred","new_shredder_k"
"13","0112","R",2018-08-31,2018-11-02,"WS55",65.0518059310177,77.6186312474732,4.17518396677173,4.35180749176664,63,4.60517018598809,0.00682517808279935,0.00402163006700717,0.00280354801579218,0.00152477527009244
"14","0113","R",2018-08-31,2018-11-02,"TOWR",75.8777045541172,88.2015597233746,4.32912289360921,4.47962464679487,63,4.60517018598809,0.00438170305363311,0.00199278633640028,0.00238891671723282,0.00134971211004482
"15","0114","R",2018-08-31,2018-11-02,"TOWR",72.969654615134,80.2123758644609,4.29004366452162,4.38467781549197,63,4.60517018598809,0.00500200827724553,0.0034998788967639,0.00150212938048163,0.000795672223219335
"16","0115","R",2018-08-31,2018-11-02,"TOWR",72.9131326158233,81.94504468625,4.28926876841206,4.40604883583567,63,4.60517018598809,0.00501430821549261,0.00316065635162568,0.00185365186386693,0.000997864925272705
"17","0116","R",2018-08-31,2018-11-02,"TOWR",68.1294928083448,78.3302215128222,4.22141020028913,4.36093349931875,63,4.60517018598809,0.00609142834442801,0.00387677280427528,0.00221465554015273,0.00119044178386832
"18","0117","R",2018-08-31,2018-11-02,"WS17",45.0134248236452,74.2003084227348,3.80696077469329,4.30676830680533,63,4.60517018598809,0.0126699906554731,0.00473653776480579,0.00793345289066731,0.00460696344484683
"19","0118","R",2018-08-31,2018-11-02,"WS17",40.9121751637228,65.7457103081868,3.7114277000151,4.18579442646845,63,4.60517018598809,0.014186388666238,0.00665675808761329,0.00752963057862475,0.00423512068520725
"20","0119","R",2018-08-31,2018-11-02,"WS17",53.251255036205,71.8623037938472,3.97502137306682,4.27475184064611,63,4.60517018598809,0.0100023621098615,0.00524473564034887,0.0047576264695126,0.00263301155049327
"21","0120","R",2018-08-31,2018-11-02,"WS17",43.5285439245009,72.4442138055574,3.77341690507368,4.28281680091975,63,4.60517018598809,0.0132024330303874,0.00511672039791024,0.0080857126324772,0.00467218752306274
"22","0121","R",2018-08-31,2018-11-02,"WS37",NA,69.3712141505108,NA,4.23947199977411,63,4.60517018598809,NA,0.00580473311450765,NA,NA
"23","0122","R",2018-08-31,2018-11-02,"WS37",61.2851938683922,73.5389934641681,4.11553827817871,4.29781578886306,63,4.60517018598809,0.00777193504459332,0.00487864122420684,0.00289329382038648,0.00155851569722736
"24","0123","R",2018-08-31,2018-11-02,"WS37",62.5320486133764,70.8701310104877,4.13567920313076,4.26084906142336,63,4.60517018598809,0.00745223782313224,0.00546541467563069,0.00198682314750155,0.00104466807270022
"25","0124","R",2018-08-31,2018-11-02,"WS37",55.3102243147177,70.9026975668173,4.01295777958899,4.26130848030114,63,4.60517018598809,0.00940019692696984,0.00545812231249132,0.00394207461447853,0.00214874829412689
"26","0125","R",2018-08-31,2018-11-02,"WS34",NA,78.1904816750251,NA,4.35914792243239,63,4.60517018598809,NA,0.00390511529453499,NA,NA
"27","0126","R",2018-08-31,2018-11-02,"WS34",59.6754997875096,76.5661527998522,4.08892154734708,4.33815510963984,63,4.60517018598809,0.00819442283557155,0.00423833454521028,0.00395608829036127,0.00219383434508474
"28","0127","R",2018-08-31,2018-11-02,"WS34",72.2169915566268,78.9934069547015,4.27967535833012,4.36936439271475,63,4.60517018598809,0.0051665845659995,0.00374294909957682,0.00142363546642269,0.000749992660647767
"29","0128","R",2018-08-31,2018-11-02,"WS34",62.2356569590808,78.0387828580881,4.1309280985004,4.35720591924795,63,4.60517018598809,0.00752765218234437,0.00393594074190708,0.00359171144043729,0.00198859121416784
"30","0129","R",2018-08-31,2018-11-02,"LCCR",69.567494060484,76.2535675461616,4.24229741888266,4.33406420188366,63,4.60517018598809,0.00575988519214971,0.00430326958895917,0.00145661560319054,0.000763646542687024
"31","0130","R",2018-08-31,2018-11-02,"LCCR",67.1684710061322,73.827166222737,4.20720395597268,4.30172676987118,63,4.60517018598809,0.00631692428595894,0.00481656216058588,0.00150036212537306,0.000784044265550118
"32","0131","R",2018-08-31,2018-11-02,"LCCR",71.9684751905165,81.6928576959919,4.27622817855797,4.40296657694282,63,4.60517018598809,0.00522130170524002,0.0032095810959567,0.00201172060928332,0.00108711650246992
"33","0132","R",2018-08-31,2018-11-02,"LCCR",73.7069201446025,78.0009076064975,4.3000966909149,4.35672046260263,63,4.60517018598809,0.00484243642973314,0.00394364640294381,0.000898790026789334,0.000464761934506514
"34","0133","R",2018-08-31,2018-11-02,"USHF",45.4080888411211,67.9231385475643,3.81569025748385,4.21837675041079,63,4.60517018598809,0.0125314274365753,0.00613957834249678,0.00639184909407854,0.00357277872638457
"35","0134","R",2018-08-31,2018-11-02,"USHF",25.877663738558,70.3173731914045,3.25338019270461,4.25301889760816,63,4.60517018598809,0.0214569840203726,0.00558970299015759,0.0158672810302151,0.00966083688059284
"36","0136","R",2018-08-31,2018-11-02,"USHF",50.4603143444709,74.1834355296879,3.92118717277081,4.3065408844116,63,4.60517018598809,0.0108568732256711,0.00474014764407124,0.00611672558159982,0.00347603140128386
"37","0145","A",2018-08-31,2018-11-02,"WS17",0.482962333570762,40.59395375236,-0.727816612696044,3.70361913316199,63,4.60517018598809,0.0846505841060974,0.0143103341718429,0.0703402499342545,0.0450791248311537
"38","0146","A",2018-08-31,2018-11-02,"WS17",0.3539181124109,38.6642411725064,-1.03868971348033,3.6549151721735,63,4.60517018598809,0.08958507776934,0.0150834129176919,0.0745016648516481,0.0477676366161543
"39","0147","A",2018-08-31,2018-11-02,"WS17",8.2889053210421,39.9270719486859,2.11491791230288,3.68705458877671,63,4.60517018598809,0.0395278138680192,0.0145732634477997,0.0249545504202195,0.0145186432560908
"40","0148","A",2018-08-31,2018-11-02,"WS17",0.443966571152374,37.8918562150261,-0.812006009581717,3.63473621340633,63,4.60517018598809,0.0859869237392033,0.0154037138505041,0.0705832098886992,0.0449403081944926
"41","0149","A",2018-08-31,2018-11-02,"HNCR",10.7204052948081,38.9458121372753,2.37214896227948,3.66217124759588,63,4.60517018598809,0.0354447813287082,0.0149682371173367,0.0204765442113715,0.0116913462169368
"42","0150","A",2018-08-31,2018-11-02,"HNCR",18.330562183904,46.0691799140019,2.90856973153427,3.83014417792119,63,4.60517018598809,0.0269301659437115,0.0123020001280461,0.0146281658156654,0.00825953161283087
"43","0151","A",2018-08-31,2018-11-02,"HNCR",39.5723911321066,45.2267074376173,3.67813168147426,3.81168778485541,63,4.60517018598809,0.014714896897045,0.0125949587481378,0.0021199381489072,0.0010874401220097
"44","0152","A",2018-08-31,2018-11-02,"HNCR",16.518818243541,49.8861867462971,2.80450023063948,3.90974414572462,63,4.60517018598809,0.0285820627833113,0.0110385085756107,0.0175435542077007,0.0101421326309771
"45","0153","A",2018-08-31,2018-11-02,"WS55",17.854198877021,52.485408391608,2.88223871176878,3.96053519556843,63,4.60517018598809,0.0273481186384017,0.0102323014352327,0.0171158172031691,0.00993804001649191
"46","0154","A",2018-08-31,2018-11-02,"WS55",24.6190087834552,51.6494499537416,3.20351885932256,3.94447954601701,63,4.60517018598809,0.0222484337565957,0.010487153015414,0.0117612807411817,0.00661094116339269
"47","0155","A",2018-08-31,2018-11-02,"WS55",17.5860845632461,45.9357387678262,2.86710793950013,3.82724343649007,63,4.60517018598809,0.0275882896267931,0.0123480436428258,0.0152402459839673,0.00863025452382852
"48","0156","A",2018-08-31,2018-11-02,"WS55",10.3986770356845,50.7729745555726,2.34167858994843,3.92736421608631,63,4.60517018598809,0.0359284380323756,0.0107588249190759,0.0251696131132997,0.0150546986602198
"49","0157","A",2018-08-31,2018-11-02,"USHF",10.8942030021347,41.1925488054234,2.38823081309434,3.71825738576208,63,4.60517018598809,0.0351895138554564,0.0140779809559684,0.021111532899488,0.0121454151299739
"50","0158","A",2018-08-31,2018-11-02,"USHF",25.3921575497478,48.0526467423558,3.23444036846502,3.87229721698681,63,4.60517018598809,0.0217576161511599,0.0116329042698616,0.0101247118812984,0.00558721507826302
"51","0159","A",2018-08-31,2018-11-02,"USHF",25.961758821627,53.4363805656879,3.25662464075918,3.9784917979992,63,4.60517018598809,0.0214054848449034,0.00994727599982366,0.0114582088450798,0.00645378903082675
"52","0160","A",2018-08-31,2018-11-02,"USHF",NA,43.1298774102483,NA,3.76421596832435,63,4.60517018598809,NA,0.0133484796454562,NA,NA
"53","0161","A",2018-08-31,2018-11-02,"WS34",16.4061418056816,48.5268938058996,2.79765576506884,3.88211815572061,63,4.60517018598809,0.0286907050939564,0.011477016353452,0.0172136887405044,0.00990311919282885
"54","0162","A",2018-08-31,2018-11-02,"WS34",10.4666694281355,34.9323766311764,2.34819586808067,3.55341409633169,63,4.60517018598809,0.0358249891731338,0.0166945411056572,0.0191304480674766,0.0107708340029863
"55","0163","A",2018-08-31,2018-11-02,"WS34",5.91056140429527,46.9611262021776,1.77674081917307,3.84932015739108,63,4.60517018598809,0.0448957042351591,0.0119976195015399,0.0328980847336192,0.0199659978152391
"56","0164","A",2018-08-31,2018-11-02,"WS34",32.2635714034292,48.3275700843779,3.4739387734334,3.87800220700929,63,4.60517018598809,0.0179560541675347,0.0115423488726793,0.0064137052948554,0.00344227462746811
"57","0165","A",2018-08-31,2018-11-02,"LCCR",23.2129382031839,51.0503077279652,3.14470980439763,3.9328115725644,63,4.60517018598809,0.0231819108188962,0.0106723589432332,0.012509551875663,0.00705543456750454
"58","0166","A",2018-08-31,2018-11-02,"LCCR",22.9521379115136,52.3363983277784,3.13341108735366,3.95769208173807,63,4.60517018598809,0.0233612555338799,0.0102774302261909,0.0130838253076891,0.00742730260043584
"59","0168","A",2018-08-31,2018-11-02,"LCCR",21.8706363450565,44.7514331100719,3.08514493097578,3.80112346901416,63,4.60517018598809,0.0241273850001955,0.0127626463011736,0.0113647386990219,0.00628144416108352
"60","0169","A",2018-08-31,2018-11-02,"WS37",12.2234981487751,29.4153062508346,2.50336017699821,3.38151515964535,63,4.60517018598809,0.03336206363476,0.0194230956562341,0.0139389679785259,0.00759480520896486
"61","0170","A",2018-08-31,2018-11-02,"WS37",18.3621366091309,35.1660908742111,2.91029075146787,3.56008229086879,63,4.60517018598809,0.0269028481669876,0.0165886967479255,0.0103141514190621,0.00557104887691447
"62","0171","A",2018-08-31,2018-11-02,"WS37",2.76087722636988,31.9152463984071,1.01554846487127,3.46308383913591,63,4.60517018598809,0.0569781225574098,0.0181283547119395,0.0388497678454704,0.0230538268731818
"63","0172","A",2018-08-31,2018-11-02,"WS37",5.10408431816597,33.8555956918527,1.63004106592288,3.52210429417057,63,4.60517018598809,0.0472242717470669,0.0171915220923415,0.0300327496547253,0.0175033431278157
"64","0173","A",2018-08-31,2018-11-02,"CWCR",5.12939834093768,42.5447270251256,1.63498836983626,3.75055592313628,63,4.60517018598809,0.0471457431135211,0.0135653057595526,0.0335804373539685,0.0201892718599781
"65","0174","A",2018-08-31,2018-11-02,"CWCR",NA,33.5185175337053,NA,3.51209804831443,63,4.60517018598809,NA,0.0173503513916454,NA,NA
"66","0175","A",2018-08-31,2018-11-02,"CWCR",6.90571474073433,34.4348711140709,1.93234929211039,3.53906974611383,63,4.60517018598809,0.0424257284742493,0.0169222292043534,0.0255034992698959,0.014678200206363
"67","0176","A",2018-08-31,2018-11-02,"CWCR",22.9796192257592,40.0460090499405,3.13460770247302,3.69002901935906,63,4.60517018598809,0.0233422616430963,0.0145260502639529,0.00881621137914339,0.0047552828255005
"68","0181","A",2018-08-31,2018-11-02,"TOWR",23.8493152240442,53.0931265516152,3.17175550514204,3.97204747639696,63,4.60517018598809,0.0227526139816833,0.0100495668189069,0.0127030471627764,0.00720707244839653
"69","0182","A",2018-08-31,2018-11-02,"TOWR",14.2086699558857,52.6750575637547,2.65385233856477,3.96414205249943,63,4.60517018598809,0.0309732991654496,0.0101750497379153,0.0207982494275343,0.0122897793608684
"70","0183","A",2018-08-31,2018-11-02,"TOWR",16.0565772294408,50.5846225595669,2.77611856185932,3.92364762812101,63,4.60517018598809,0.0290325654623614,0.0108178183788426,0.0182147470835188,0.0105820862446915
"71","0184","A",2018-08-31,2018-11-02,"TOWR",12.0421738683896,46.2224860425956,2.48841497743575,3.83346639056106,63,4.60517018598809,0.0335992890246404,0.0122492665940798,0.0213500224305606,0.0124405173760117
"862","0098","R",2018-08-31,2018-11-02,"CWCR",NA,60.0285752504444,NA,4.09482070302315,63,4.60517018598809,NA,0.00810078544388797,NA,NA
"863","0099","R",2018-08-31,2018-11-02,"CWCR",NA,68.9270773627555,NA,4.23304909592257,63,4.60517018598809,NA,0.00590668396929404,NA,NA
"864","0100","R",2018-08-31,2018-11-02,"CWCR",NA,68.4710612510741,NA,4.22641119251737,63,4.60517018598809,NA,0.00601204751540829,NA,NA
"865","0135","R",2018-08-31,2018-11-02,"USHF",NA,74.7147914495821,NA,4.31367808391036,63,4.60517018598809,NA,0.00462685876313857,NA,NA
"866","0167","A",2018-08-31,2018-11-02,"LCCR",NA,60.1673897473527,NA,4.09713050699415,63,4.60517018598809,NA,0.0080641218887927,NA,NA
"72","0193","R",2018-09-28,2018-12-05,"LCCR",-56.3392496703121,84.2191786165851,NA,4.43342266985536,68,4.60517018598809,NA,0.00252569876665776,NA,NA
"73","0194","R",2018-09-28,2018-12-05,"LCCR",67.9686263859655,84.2438590343954,4.21904622203216,4.43371567677642,68,4.60517018598809,0.00567829358758722,0.00252138984134813,0.00315690374623909,0.0017897172122389
"74","0195","R",2018-09-28,2018-12-05,"LCCR",49.1188049790376,78.5406946742499,3.89424195494029,4.36361689395732,68,4.60517018598809,0.0104548269271736,0.00355225429457015,0.00690257263260346,0.00406048529076329
"75","0196","R",2018-09-28,2018-12-05,"LCCR",77.0434974587925,84.2751626696279,4.34437016441882,4.43408719134227,68,4.60517018598809,0.00383529443484227,0.00251592639185039,0.00131936804299188,0.000705901635378908
"76","0197","R",2018-09-28,2018-12-05,"WS55",79.5171097489478,84.3217044262776,4.37597221547233,4.43463929837288,68,4.60517018598809,0.00337055838993761,0.00250780717081189,0.000862751219125726,0.000452602150436095
"77","0198","R",2018-09-28,2018-12-05,"WS55",72.8381290818079,84.8239863305465,4.28823956921663,4.44057836047271,68,4.60517018598809,0.00466074436428624,0.00242046802228507,0.00224027634200117,0.00124159354721366
"78","0199","R",2018-09-28,2018-12-05,"WS55",80.0424981383258,81.3940594652404,4.38255772035199,4.39930229080286,68,4.60517018598809,0.00327371272994273,0.00302746904684169,0.000246243683101039,0.000124726320070826
"79","0200","R",2018-09-28,2018-12-05,"WS55",81.2249072603734,84.1054297457088,4.39722193979241,4.43207112786399,68,4.60517018598809,0.00305806244405412,0.00254557438417793,0.00051248805987619,0.000264073243347938
"80","0201","R",2018-09-28,2018-12-05,"WS37",75.1024838190502,81.1312914931522,4.31885363171252,4.39606872509146,68,4.60517018598809,0.004210537562876,0.00307502148377393,0.00113551607910207,0.000597448216937816
"81","0202","R",2018-09-28,2018-12-05,"WS37",72.2957743580017,77.1819843406944,4.28076568150927,4.34616606633473,68,4.60517018598809,0.00477065447762973,0.0038088841125494,0.000961770365080331,0.000498914950797868
"82","0203","R",2018-09-28,2018-12-05,"WS37",68.8503665817352,79.928661787098,4.23193554951394,4.38113450918698,68,4.60517018598809,0.00548874465403162,0.00329464230589876,0.00219410234813286,0.00118997132411065
"83","0204","R",2018-09-28,2018-12-05,"WS37",76.4564977468081,81.592957359276,4.33672192218136,4.40174295137379,68,4.60517018598809,0.0039477685853931,0.00299157697962207,0.000956191605771023,0.000500167487013784
"84","0205","R",2018-09-28,2018-12-05,"USHF",36.7324521738762,77.7613681932471,3.60366061975599,4.35364475507516,68,4.60517018598809,0.0147280818563545,0.00369890339577844,0.011029178460576,0.00674587011384012
"85","0206","R",2018-09-28,2018-12-05,"USHF",63.8926744727157,79.4974335350922,4.15720471432218,4.37572473856174,68,4.60517018598809,0.00658772752449865,0.00337419775626994,0.00321352976822871,0.00178461019728561
"86","0207","R",2018-09-28,2018-12-05,"USHF",58.3154653068728,83.2897635519728,4.06586732930818,4.42232565509069,68,4.60517018598809,0.00793092436293995,0.00268889016025591,0.00524203420268404,0.00308455307601972
"87","0208","R",2018-09-28,2018-12-05,"USHF",64.8894646690835,79.0582163243135,4.17268527877756,4.37018449657575,68,4.60517018598809,0.00636007216486081,0.0034556719031226,0.0029044002617382,0.00159893831872126
"88","0209","R",2018-09-28,2018-12-05,"WS34",86.0258804697322,83.9736450327976,4.454648186676,4.43050300000406,68,4.60517018598809,0.00221355881341305,0.00256863508800054,-0.000355076274587484,-0.000173137609901862
"89","0210","R",2018-09-28,2018-12-05,"WS34",84.4051407417811,82.2151112245866,4.43562830900983,4.40933912001556,68,4.60517018598809,0.00249326289673919,0.00287986861724305,-0.000386605720503857,-0.000188660288664523
"90","0211","R",2018-09-28,2018-12-05,"WS34",87.4851929490644,83.6656391973677,4.4714695556044,4.42682836987872,68,4.60517018598809,0.0019661857409366,0.00262267376631432,-0.000656488025377721,-0.000312504653752339
"91","0212","R",2018-09-28,2018-12-05,"WS34",82.4914557165538,83.3306841676529,4.41269472090512,4.42281683870066,68,4.60517018598809,0.00283052154533781,0.00268166687187401,0.000148854673463803,7.50974282552452e-05
"92","0213","R",2018-09-28,2018-12-05,"TOWR",81.2365383095563,83.977865467272,4.39736512513909,4.43055325777742,68,4.60517018598809,0.00305595677719123,0.00256789600309816,0.00048806077409307,0.000251103937006253
"93","0214","R",2018-09-28,2018-12-05,"TOWR",81.8264156968967,83.9449758928688,4.40460012175785,4.43016153531063,68,4.60517018598809,0.00294955976809176,0.00257365662760974,0.000375903140482022,0.000192220765428885
"94","0215","R",2018-09-28,2018-12-05,"TOWR",73.91846211388,72.8287162517953,4.30296262238054,4.28811033143429,68,4.60517018598809,0.00444422887658171,0.00466264491990888,-0.000218416043327174,-0.000108334818834479
"95","0216","R",2018-09-28,2018-12-05,"TOWR",78.8173096992193,84.1472397595698,4.36713263897449,4.4325681186677,68,4.60517018598809,0.00350055216196478,0.00253826569588813,0.00096228646607665,0.000506875373471323
"96","0217","R",2018-09-28,2018-12-05,"HNCR",79.2560913996879,76.6291139876103,4.37268427289112,4.33897708270237,68,4.60517018598809,0.00341891048672019,0.00391460446008412,-0.000495693973363929,-0.000242255929752954
"97","0218","R",2018-09-28,2018-12-05,"HNCR",84.6025457856423,83.38105208881,4.43796435818829,4.42342109037268,68,4.60517018598809,0.00245890923235002,0.00267278081787363,-0.000213871585523616,-0.000105449529286074
"98","0219","R",2018-09-28,2018-12-05,"HNCR",78.3170103853754,81.0867387914684,4.36076482570329,4.39551943099973,68,4.60517018598809,0.00359419647477653,0.00308309933806413,0.000511097136712406,0.000262078897936913
"99","0220","R",2018-09-28,2018-12-05,"HNCR",74.8765823182134,78.9346551169064,4.31584118900983,4.36862035977045,68,4.60517018598809,0.00425483819085683,0.00347867391496531,0.000776164275891523,0.000401100323390708
"100","0221","R",2018-09-28,2018-12-05,"WS17",61.0913704318166,76.0097081337692,4.11237061940755,4.33086107073068,68,4.60517018598809,0.00724705244971387,0.00403395757731492,0.00321309487239895,0.00176252253487157
"101","0222","R",2018-09-28,2018-12-05,"WS17",68.0665312497625,76.0512601883529,4.22048562758588,4.33140758909205,68,4.60517018598809,0.00565712585885605,0.00402592054258889,0.00163120531626717,0.000861753285779037
"102","0223","R",2018-09-28,2018-12-05,"WS17",61.2921596198676,77.9628691299833,4.11565193296542,4.35623267655302,68,4.60517018598809,0.0071987978385687,0.00366084572698636,0.00353795211158234,0.00196684242720576
"103","0224","R",2018-09-28,2018-12-05,"WS17",61.4636635137938,76.0625843739043,4.11844616302532,4.33155648001785,68,4.60517018598809,0.00715770622004072,0.00402373097015057,0.00313397524989015,0.0017165879925542
"104","0225","R",2018-09-28,2018-12-05,"WS09",-38.9198203617686,81.4874035616398,NA,4.40044845077568,68,4.60517018598809,NA,0.00301061375312371,NA,NA
"105","0226","R",2018-09-28,2018-12-05,"WS09",79.628372018867,77.4687369163481,4.37737046174123,4.34987446034603,68,4.60517018598809,0.00334999594480684,0.00375434890650085,-0.000404352961694008,-0.000198337449873564
"106","0227","R",2018-09-28,2018-12-05,"WS09",80.1222544470355,NA,4.38355364878211,NA,68,4.60517018598809,0.00325906672361732,NA,NA,NA
"107","0228","R",2018-09-28,2018-12-05,"WS09",77.2730070491782,79.5571565282008,4.34734469731586,4.37647571337977,68,4.60517018598809,0.0037915513040034,0.00336315400894586,0.000428397295057536,0.000218477883411923
"108","0229","R",2018-09-28,2018-12-05,"CWCR",73.3726455329175,78.2886748302334,4.29555118949601,4.36040295435216,68,4.60517018598809,0.00455322053664819,0.00359951811229304,0.000953702424355146,0.000495513476133628
"109","0230","R",2018-09-28,2018-12-05,"CWCR",73.086060697973,80.6368649008198,4.29163766044622,4.38995592584929,68,4.60517018598809,0.00461077243443934,0.00316491559027647,0.00144585684416287,0.000768157732370274
"110","0231","R",2018-09-28,2018-12-05,"CWCR",71.8564106764377,81.3978157258754,4.274669831599,4.39934843881401,68,4.60517018598809,0.00486029932925131,0.0030267903996189,0.00183350892963241,0.0009888474590678
"111","0232","R",2018-09-28,2018-12-05,"CWCR",65.5909329661093,81.3174445103104,4.18343746941716,4.39836056315951,68,4.60517018598809,0.00620195171427848,0.00304131798277327,0.00316063373150521,0.00176642940904578
"112","0241","A",2018-09-28,2018-12-05,"WS55",30.9151445874492,47.9279677740171,3.43124617993471,3.86969921239818,68,4.60517018598809,0.0172635883243144,0.0108157496116164,0.00644783871269802,0.00347425725676531
"113","0242","A",2018-09-28,2018-12-05,"WS55",36.0946635685388,48.9430327832959,3.58614503082567,3.89065702551207,68,4.60517018598809,0.0149856640465062,0.0105075464775885,0.00447811756891767,0.00237125911552454
"114","0243","A",2018-09-28,2018-12-05,"WS55",46.6416386905081,55.4206927590069,3.84249367629869,4.01495303951923,68,4.60517018598809,0.0112158310248441,0.00867966391865979,0.00253616710618429,0.00132220179731851
"115","0244","A",2018-09-28,2018-12-05,"WS55",50.2212425577359,41.9246766010932,3.916438095712,3.735874593931,68,4.60517018598809,0.0101284130922954,0.012783758706722,-0.0026553456144265,-0.00127619876206138
"116","0245","A",2018-09-28,2018-12-05,"LCCR",22.7206134475123,58.5698477697228,3.1232725938191,4.07022002098141,68,4.60517018598809,0.0217926116495441,0.00786691419127478,0.0139256974582693,0.0081252962825463
"117","0246","A",2018-09-28,2018-12-05,"LCCR",39.7905455545548,57.2418189713718,3.68362933519066,4.04728473215979,68,4.60517018598809,0.0135520713352564,0.00820419785041624,0.00534787348484018,0.00289667518846463
"118","0247","A",2018-09-28,2018-12-05,"LCCR",32.38089552702,56.8713238475582,3.47756860466198,4.04079123953481,68,4.60517018598809,0.0165823761959722,0.00829969038901881,0.0082826858069534,0.00461529109158274
"119","0248","A",2018-09-28,2018-12-05,"LCCR",52.5044799674359,53.9430071504511,3.96089849867001,3.98792806607328,68,4.60517018598809,0.00947458363703056,0.00907708999874719,0.000397493638283362,0.000200166462307002
"120","0249","A",2018-09-28,2018-12-05,"WS37",37.7301018649039,53.2045754691491,3.630458233811,3.97414439770857,68,4.60517018598809,0.0143339992967219,0.00927979100411063,0.00505420829261127,0.00270965855092549
"121","0250","A",2018-09-28,2018-12-05,"WS37",NA,NA,NA,NA,68,4.60517018598809,NA,NA,NA,NA
"122","0251","A",2018-09-28,2018-12-05,"WS37",33.8317211052751,43.2721262817645,3.5213988566175,3.76750869288999,68,4.60517018598809,0.0159378136672146,0.0123185513690898,0.00361926229812475,0.00188723528950573
"123","0252","A",2018-09-28,2018-12-05,"WS37",28.9473528940428,-7.9478095057849,3.36547876267232,NA,68,4.60517018598809,0.0182307562252319,NA,NA,NA
"124","0253","A",2018-09-28,2018-12-05,"HNCR",40.8328953575081,56.6776508887711,3.70948801532057,4.03737996881137,68,4.60517018598809,0.0131717966274635,0.00834985613495184,0.0048219404925117,0.00259350592879613
"125","0254","A",2018-09-28,2018-12-05,"HNCR",44.2902535824802,NA,3.79076464342064,NA,68,4.60517018598809,0.0119765520965802,NA,NA,NA
"126","0255","A",2018-09-28,2018-12-05,"HNCR",43.5622856712643,53.1697402321355,3.77419176848027,3.97348944189467,68,4.60517018598809,0.0122202708457032,0.00928942270725615,0.00293084813844706,0.00153231497497527
"127","0256","A",2018-09-28,2018-12-05,"HNCR",28.4355224894429,55.5087322775805,3.34763915546046,4.0165403467108,68,4.60517018598809,0.0184931033901123,0.0086563211658426,0.00983678222426971,0.00553476070375663
"128","0257","A",2018-09-28,2018-12-05,"WS34",38.8123333427664,55.8189587983078,3.6587380657783,4.02211357509128,68,4.60517018598809,0.0139181194148499,0.00857436192495308,0.00534375748989682,0.00288675611451279
"129","0258","A",2018-09-28,2018-12-05,"WS34",40.4674396987619,52.3858682971856,3.70049769270964,3.95863686596937,68,4.60517018598809,0.0133040072540949,0.00950784294145172,0.00379616431264319,0.00200415901602991
