"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10951959, SEN S/N: 10951959)"
2/13/19 4:04,7.882
2/13/19 4:19,7.882
2/13/19 4:34,7.782
2/13/19 4:49,7.682
2/13/19 5:04,7.682
2/13/19 5:19,7.582
2/13/19 5:34,7.481
2/13/19 5:49,7.481
2/13/19 6:04,7.381
2/13/19 6:19,7.28
2/13/19 6:34,7.28
2/13/19 6:49,7.179
2/13/19 7:04,7.179
2/13/19 7:19,7.079
2/13/19 7:34,7.079
2/13/19 7:49,6.978
2/13/19 8:04,6.978
2/13/19 8:19,6.978
2/13/19 8:34,6.877
2/13/19 8:49,6.877
2/13/19 9:04,6.877
2/13/19 9:19,6.775
2/13/19 9:34,6.775
2/13/19 9:49,6.775
2/13/19 10:04,6.775
2/13/19 10:19,6.775
2/13/19 10:34,6.775
2/13/19 10:49,6.775
2/13/19 11:04,6.877
2/13/19 11:19,6.877
2/13/19 11:34,6.978
2/13/19 11:49,7.179
2/13/19 12:04,7.179
2/13/19 12:19,7.079
2/13/19 12:34,7.481
2/13/19 12:49,8.082
2/13/19 13:04,7.882
2/13/19 13:19,7.782
2/13/19 13:34,7.682
2/13/19 13:49,7.782
2/13/19 14:04,8.182
2/13/19 14:19,7.983
2/13/19 14:34,8.082
2/13/19 14:49,7.882
2/13/19 15:04,7.983
2/13/19 15:19,7.782
2/13/19 15:34,7.882
2/13/19 15:49,7.882
2/13/19 16:04,7.882
2/13/19 16:19,7.782
2/13/19 16:34,7.782
2/13/19 16:49,7.782
2/13/19 17:04,7.782
2/13/19 17:19,7.782
2/13/19 17:34,7.682
2/13/19 17:49,7.682
2/13/19 18:04,7.682
2/13/19 18:19,7.582
2/13/19 18:34,7.582
2/13/19 18:49,7.582
2/13/19 19:04,7.481
2/13/19 19:19,7.481
2/13/19 19:34,7.481
2/13/19 19:49,7.481
2/13/19 20:04,7.381
2/13/19 20:19,7.381
2/13/19 20:34,7.28
2/13/19 20:49,7.28
2/13/19 21:04,7.179
2/13/19 21:19,7.179
2/13/19 21:34,7.179
2/13/19 21:49,7.179
2/13/19 22:04,7.079
2/13/19 22:19,7.079
2/13/19 22:34,6.978
2/13/19 22:49,6.978
2/13/19 23:04,6.877
2/13/19 23:19,6.877
2/13/19 23:34,6.775
2/13/19 23:49,6.775
2/14/19 0:04,6.775
2/14/19 0:19,6.674
2/14/19 0:34,6.674
2/14/19 0:49,6.573
2/14/19 1:04,6.573
2/14/19 1:19,6.573
2/14/19 1:34,6.471
2/14/19 1:49,6.471
2/14/19 2:04,6.471
2/14/19 2:19,6.37
2/14/19 2:34,6.37
2/14/19 2:49,6.37
2/14/19 3:04,6.37
2/14/19 3:19,6.268
2/14/19 3:34,6.268
2/14/19 3:49,6.268
2/14/19 4:04,6.268
2/14/19 4:19,6.268
2/14/19 4:34,6.166
2/14/19 4:49,6.166
2/14/19 5:04,6.166
2/14/19 5:19,6.166
2/14/19 5:34,6.166
2/14/19 5:49,6.064
2/14/19 6:04,6.064
2/14/19 6:19,6.064
2/14/19 6:34,6.064
2/14/19 6:49,6.064
2/14/19 7:04,5.962
2/14/19 7:19,5.962
2/14/19 7:34,5.962
2/14/19 7:49,5.962
2/14/19 8:04,5.86
2/14/19 8:19,5.86
2/14/19 8:34,5.86
2/14/19 8:49,5.86
2/14/19 9:04,5.86
2/14/19 9:19,5.86
2/14/19 9:34,5.86
2/14/19 9:49,5.86
2/14/19 10:04,5.86
2/14/19 10:19,5.962
2/14/19 10:34,5.962
2/14/19 10:49,6.064
2/14/19 11:04,6.268
2/14/19 11:19,6.268
2/14/19 11:34,6.37
2/14/19 11:49,6.573
2/14/19 12:04,6.573
2/14/19 12:19,6.674
2/14/19 12:34,6.775
2/14/19 12:49,6.877
2/14/19 13:04,6.978
2/14/19 13:19,7.582
2/14/19 13:34,7.582
2/14/19 13:49,7.582
2/14/19 14:04,7.882
2/14/19 14:19,7.782
2/14/19 14:34,8.082
2/14/19 14:49,7.983
2/14/19 15:04,8.082
2/14/19 15:19,8.182
2/14/19 15:34,8.182
2/14/19 15:49,8.182
2/14/19 16:04,8.182
2/14/19 16:19,8.282
2/14/19 16:34,8.382
2/14/19 16:49,8.382
2/14/19 17:04,8.282
2/14/19 17:19,8.382
2/14/19 17:34,8.382
2/14/19 17:49,8.282
2/14/19 18:04,8.282
2/14/19 18:19,8.282
2/14/19 18:34,8.282
2/14/19 18:49,8.282
2/14/19 19:04,8.282
2/14/19 19:19,8.282
2/14/19 19:34,8.182
2/14/19 19:49,8.182
2/14/19 20:04,8.182
2/14/19 20:19,8.182
2/14/19 20:34,8.182
2/14/19 20:49,8.082
2/14/19 21:04,8.082
2/14/19 21:19,8.082
2/14/19 21:34,8.082
2/14/19 21:49,8.082
2/14/19 22:04,8.082
2/14/19 22:19,7.983
2/14/19 22:34,7.983
2/14/19 22:49,7.983
2/14/19 23:04,7.983
2/14/19 23:19,7.983
2/14/19 23:34,7.983
2/14/19 23:49,7.983
2/15/19 0:04,7.983
2/15/19 0:19,7.983
2/15/19 0:34,7.882
2/15/19 0:49,7.882
2/15/19 1:04,7.882
2/15/19 1:19,7.882
2/15/19 1:34,7.882
2/15/19 1:49,7.882
2/15/19 2:04,7.882
2/15/19 2:19,7.882
2/15/19 2:34,7.882
2/15/19 2:49,7.882
2/15/19 3:04,7.882
2/15/19 3:19,7.882
2/15/19 3:34,7.882
2/15/19 3:49,7.882
2/15/19 4:04,7.882
2/15/19 4:19,7.882
2/15/19 4:34,7.983
2/15/19 4:49,7.983
2/15/19 5:04,7.983
2/15/19 5:19,7.983
2/15/19 5:34,7.983
2/15/19 5:49,7.983
2/15/19 6:04,7.983
2/15/19 6:19,7.983
2/15/19 6:34,7.983
2/15/19 6:49,7.983
2/15/19 7:04,7.983
2/15/19 7:19,7.983
2/15/19 7:34,8.082
2/15/19 7:49,8.082
2/15/19 8:04,8.082
2/15/19 8:19,8.082
2/15/19 8:34,8.082
2/15/19 8:49,8.082
2/15/19 9:04,8.182
2/15/19 9:19,8.182
2/15/19 9:34,8.182
2/15/19 9:49,8.182
2/15/19 10:04,8.282
2/15/19 10:19,8.282
2/15/19 10:34,8.382
2/15/19 10:49,8.382
2/15/19 11:04,8.481
2/15/19 11:19,8.581
2/15/19 11:34,8.581
2/15/19 11:49,8.581
2/15/19 12:04,8.68
2/15/19 12:19,8.779
2/15/19 12:34,8.879
2/15/19 12:49,8.978
2/15/19 13:04,9.077
2/15/19 13:19,9.176
2/15/19 13:34,9.275
2/15/19 13:49,9.275
2/15/19 14:04,9.275
2/15/19 14:19,9.275
2/15/19 14:34,9.373
2/15/19 14:49,9.373
2/15/19 15:04,9.472
2/15/19 15:19,9.571
2/15/19 15:34,9.571
2/15/19 15:49,9.571
2/15/19 16:04,9.571
2/15/19 16:19,9.571
2/15/19 16:34,9.571
2/15/19 16:49,9.571
2/15/19 17:04,9.669
2/15/19 17:19,9.669
2/15/19 17:34,9.669
2/15/19 17:49,9.669
2/15/19 18:04,9.669
2/15/19 18:19,9.571
2/15/19 18:34,9.571
2/15/19 18:49,9.571
2/15/19 19:04,9.571
2/15/19 19:19,9.571
2/15/19 19:34,9.571
2/15/19 19:49,9.571
2/15/19 20:04,9.571
2/15/19 20:19,9.571
2/15/19 20:34,9.571
2/15/19 20:49,9.571
2/15/19 21:04,9.571
2/15/19 21:19,9.571
2/15/19 21:34,9.571
2/15/19 21:49,9.571
2/15/19 22:04,9.571
2/15/19 22:19,9.571
2/15/19 22:34,9.571
2/15/19 22:49,9.571
2/15/19 23:04,9.571
2/15/19 23:19,9.571
2/15/19 23:34,9.571
2/15/19 23:49,9.571
2/16/19 0:04,9.571
2/16/19 0:19,9.571
2/16/19 0:34,9.571
2/16/19 0:49,9.571
2/16/19 1:04,9.571
2/16/19 1:19,9.571
2/16/19 1:34,9.571
2/16/19 1:49,9.571
2/16/19 2:04,9.571
2/16/19 2:19,9.571
2/16/19 2:34,9.571
2/16/19 2:49,9.571
2/16/19 3:04,9.571
2/16/19 3:19,9.571
2/16/19 3:34,9.571
2/16/19 3:49,9.571
2/16/19 4:04,9.571
2/16/19 4:19,9.571
2/16/19 4:34,9.571
2/16/19 4:49,9.571
2/16/19 5:04,9.571
2/16/19 5:19,9.571
2/16/19 5:34,9.571
2/16/19 5:49,9.571
2/16/19 6:04,9.571
2/16/19 6:19,9.571
2/16/19 6:34,9.571
2/16/19 6:49,9.571
2/16/19 7:04,9.571
2/16/19 7:19,9.669
2/16/19 7:34,9.571
2/16/19 7:49,9.571
2/16/19 8:04,9.571
2/16/19 8:19,9.571
2/16/19 8:34,9.669
2/16/19 8:49,9.669
2/16/19 9:04,9.669
2/16/19 9:19,9.669
2/16/19 9:34,9.669
2/16/19 9:49,9.669
2/16/19 10:04,9.768
2/16/19 10:19,9.768
2/16/19 10:34,9.768
2/16/19 10:49,9.866
2/16/19 11:04,9.965
2/16/19 11:19,10.063
2/16/19 11:34,10.161
2/16/19 11:49,10.161
2/16/19 12:04,10.259
2/16/19 12:19,10.259
2/16/19 12:34,10.357
2/16/19 12:49,10.846
2/16/19 13:04,11.041
2/16/19 13:19,10.944
2/16/19 13:34,10.846
2/16/19 13:49,10.846
2/16/19 14:04,10.846
2/16/19 14:19,10.944
2/16/19 14:34,10.944
2/16/19 14:49,10.944
2/16/19 15:04,10.846
2/16/19 15:19,10.944
2/16/19 15:34,11.041
2/16/19 15:49,11.139
2/16/19 16:04,11.139
2/16/19 16:19,11.041
2/16/19 16:34,11.041
2/16/19 16:49,11.041
2/16/19 17:04,11.041
2/16/19 17:19,10.944
2/16/19 17:34,10.944
2/16/19 17:49,10.846
2/16/19 18:04,10.846
2/16/19 18:19,10.846
2/16/19 18:34,10.748
2/16/19 18:49,10.748
2/16/19 19:04,10.748
2/16/19 19:19,10.748
2/16/19 19:34,10.651
2/16/19 19:49,10.651
2/16/19 20:04,10.651
2/16/19 20:19,10.651
2/16/19 20:34,10.553
2/16/19 20:49,10.553
2/16/19 21:04,10.553
2/16/19 21:19,10.553
2/16/19 21:34,10.553
2/16/19 21:49,10.455
2/16/19 22:04,10.455
2/16/19 22:19,10.455
2/16/19 22:34,10.455
2/16/19 22:49,10.357
2/16/19 23:04,10.357
2/16/19 23:19,10.357
2/16/19 23:34,10.259
2/16/19 23:49,10.259
2/17/19 0:04,10.259
2/17/19 0:19,10.161
2/17/19 0:34,10.161
2/17/19 0:49,10.161
2/17/19 1:04,10.063
2/17/19 1:19,10.063
2/17/19 1:34,10.063
2/17/19 1:49,10.063
2/17/19 2:04,9.965
2/17/19 2:19,9.965
2/17/19 2:34,9.965
2/17/19 2:49,9.866
2/17/19 3:04,9.866
2/17/19 3:19,9.866
2/17/19 3:34,9.768
2/17/19 3:49,9.768
2/17/19 4:04,9.768
2/17/19 4:19,9.768
2/17/19 4:34,9.669
2/17/19 4:49,9.669
2/17/19 5:04,9.669
2/17/19 5:19,9.669
2/17/19 5:34,9.571
2/17/19 5:49,9.571
2/17/19 6:04,9.571
2/17/19 6:19,9.571
2/17/19 6:34,9.571
2/17/19 6:49,9.571
2/17/19 7:04,9.472
2/17/19 7:19,9.472
2/17/19 7:34,9.472
2/17/19 7:49,9.472
2/17/19 8:04,9.472
